;note_num;note_name
73639;8.0;gis'
73640;25.0;cis'''
73641;1.0;cis'
73642;9.0;a'
73643;1.0;cis'
73644;21.0;a''
73645;21.0;a''
73646;22.0;as''
73647;11.0;b'
73648;19.0;g''
73649;9.0;a'
73650;12.0;c''
73651;3.0;dis'
73652;8.0;gis'
73653;19.0;g''
73654;24.0;c'''
73655;27.0;dis'''
73656;10.0;as'
73657;27.0;dis'''
73658;7.0;g'
73659;0.0;c'
73660;8.0;gis'
73661;6.0;fis'
73662;29.0;f'''
73663;34.0;as'''
73664;12.0;c''
73665;18.0;fis''
73666;1.0;cis'
73667;28.0;e'''
73668;25.0;cis'''
73669;20.0;gis''
73670;30.0;fis'''
73671;25.0;cis'''
73672;26.0;d'''
73673;30.0;fis'''
73674;23.0;b''
73675;14.0;d''
73676;2.0;d'
73677;22.0;as''
73678;0.0;c'
73679;32.0;gis'''
73680;23.0;b''
73681;20.0;gis''
73682;0.0;c'
73683;30.0;fis'''
73684;33.0;a'''
73685;16.0;e''
73686;10.0;as'
73687;29.0;f'''
73688;34.0;as'''
73689;33.0;a'''
73690;11.0;b'
73691;25.0;cis'''
73692;22.0;as''
73693;4.0;e'
73694;16.0;e''
73695;21.0;a''
73696;9.0;a'
73697;32.0;gis'''
73698;11.0;b'
73699;31.0;g'''
73700;31.0;g'''
73701;8.0;gis'
73702;30.0;fis'''
73703;28.0;e'''
73704;18.0;fis''
73705;28.0;e'''
73706;14.0;d''
73707;13.0;cis''
73708;21.0;a''
73709;19.0;g''
73710;14.0;d''
73711;24.0;c'''
73712;31.0;g'''
73713;18.0;fis''
73714;14.0;d''
73715;1.0;cis'
73716;11.0;b'
73717;2.0;d'
73718;9.0;a'
73719;6.0;fis'
73720;2.0;d'
73721;32.0;gis'''
73722;24.0;c'''
73723;31.0;g'''
73724;19.0;g''
73725;31.0;g'''
73726;33.0;a'''
73727;19.0;g''
73728;16.0;e''
73729;24.0;c'''
73730;3.0;dis'
73731;1.0;cis'
73732;18.0;fis''
73733;11.0;b'
73734;13.0;cis''
73735;3.0;dis'
73736;17.0;f''
73737;29.0;f'''
73738;26.0;d'''
73739;31.0;g'''
73740;19.0;g''
73741;17.0;f''
73742;7.0;g'
73743;14.0;d''
73744;11.0;b'
73745;31.0;g'''
73746;31.0;g'''
73747;25.0;cis'''
73748;18.0;fis''
73749;21.0;a''
73750;14.0;d''
73751;11.0;b'
73752;25.0;cis'''
73753;4.0;e'
73754;31.0;g'''
73755;31.0;g'''
73756;32.0;gis'''
73757;30.0;fis'''
73758;12.0;c''
73759;28.0;e'''
73760;16.0;e''
73761;12.0;c''
73762;5.0;f'
73763;13.0;cis''
73764;25.0;cis'''
73765;8.0;gis'
73766;26.0;d'''
73767;24.0;c'''
73768;17.0;f''
73769;5.0;f'
73770;23.0;b''
73771;17.0;f''
73772;10.0;as'
73773;25.0;cis'''
73774;19.0;g''
73775;26.0;d'''
73776;9.0;a'
73777;24.0;c'''
73778;32.0;gis'''
73779;30.0;fis'''
73780;23.0;b''
73781;10.0;as'
73782;21.0;a''
73783;8.0;gis'
73784;13.0;cis''
73785;33.0;a'''
73786;25.0;cis'''
73787;5.0;f'
73788;23.0;b''
73789;10.0;as'
73790;30.0;fis'''
73791;6.0;fis'
73792;18.0;fis''
73793;5.0;f'
73794;34.0;as'''
73795;31.0;g'''
73796;27.0;dis'''
73797;14.0;d''
73798;30.0;fis'''
73799;1.0;cis'
73800;8.0;gis'
73801;15.0;dis''
73802;13.0;cis''
73803;29.0;f'''
73804;6.0;fis'
73805;31.0;g'''
73806;24.0;c'''
73807;19.0;g''
73808;2.0;d'
73809;30.0;fis'''
73810;7.0;g'
73811;25.0;cis'''
73812;28.0;e'''
73813;22.0;as''
73814;32.0;gis'''
73815;15.0;dis''
73816;18.0;fis''
73817;21.0;a''
73818;27.0;dis'''
73819;21.0;a''
73820;2.0;d'
73821;23.0;b''
73822;27.0;dis'''
73823;6.0;fis'
73824;21.0;a''
73825;15.0;dis''
73826;27.0;dis'''
73827;12.0;c''
73828;18.0;fis''
73829;27.0;dis'''
73830;11.0;b'
73831;32.0;gis'''
73832;20.0;gis''
73833;34.0;as'''
73834;14.0;d''
73835;12.0;c''
73836;31.0;g'''
73837;0.0;c'
73838;9.0;a'
73839;12.0;c''
73840;25.0;cis'''
73841;25.0;cis'''
73842;0.0;c'
73843;33.0;a'''
73844;29.0;f'''
73845;17.0;f''
73846;5.0;f'
73847;26.0;d'''
73848;24.0;c'''
73849;32.0;gis'''
73850;34.0;as'''
73851;21.0;a''
73852;22.0;as''
73853;28.0;e'''
73854;11.0;b'
73855;30.0;fis'''
73856;7.0;g'
73857;2.0;d'
73858;20.0;gis''
73859;26.0;d'''
73860;24.0;c'''
73861;26.0;d'''
73862;23.0;b''
73863;33.0;a'''
73864;17.0;f''
73865;17.0;f''
73866;13.0;cis''
73867;2.0;d'
73868;11.0;b'
73869;32.0;gis'''
73870;15.0;dis''
73871;22.0;as''
73872;23.0;b''
73873;28.0;e'''
73874;30.0;fis'''
73875;20.0;gis''
73876;27.0;dis'''
73877;24.0;c'''
73878;11.0;b'
73879;29.0;f'''
73880;28.0;e'''
73881;20.0;gis''
73882;3.0;dis'
73883;5.0;f'
73884;34.0;as'''
73885;33.0;a'''
73886;33.0;a'''
73887;32.0;gis'''
73888;16.0;e''
73889;7.0;g'
73890;22.0;as''
73891;30.0;fis'''
73892;26.0;d'''
73893;29.0;f'''
73894;4.0;e'
73895;24.0;c'''
73896;24.0;c'''
73897;8.0;gis'
73898;26.0;d'''
73899;17.0;f''
73900;3.0;dis'
73901;25.0;cis'''
73902;14.0;d''
73903;9.0;a'
73904;16.0;e''
73905;32.0;gis'''
73906;7.0;g'
73907;20.0;gis''
73908;12.0;c''
73909;2.0;d'
73910;1.0;cis'
73911;9.0;a'
73912;0.0;c'
73913;2.0;d'
73914;33.0;a'''
73915;11.0;b'
73916;1.0;cis'
73917;24.0;c'''
73918;34.0;as'''
73919;29.0;f'''
73920;24.0;c'''
73921;34.0;as'''
73922;32.0;gis'''
73923;17.0;f''
73924;28.0;e'''
73925;20.0;gis''
73926;0.0;c'
73927;4.0;e'
73928;4.0;e'
73929;0.0;c'
73930;15.0;dis''
73931;21.0;a''
73932;28.0;e'''
73933;3.0;dis'
73934;2.0;d'
73935;11.0;b'
73936;18.0;fis''
73937;20.0;gis''
73938;29.0;f'''
73939;25.0;cis'''
73940;3.0;dis'
73941;34.0;as'''
73942;11.0;b'
73943;9.0;a'
73944;26.0;d'''
73945;1.0;cis'
73946;32.0;gis'''
73947;3.0;dis'
73948;28.0;e'''
73949;7.0;g'
73950;8.0;gis'
73951;20.0;gis''
73952;15.0;dis''
73953;15.0;dis''
73954;7.0;g'
73955;16.0;e''
73956;7.0;g'
73957;27.0;dis'''
73958;34.0;as'''
73959;22.0;as''
73960;32.0;gis'''
73961;1.0;cis'
73962;13.0;cis''
73963;10.0;as'
73964;14.0;d''
73965;23.0;b''
73966;9.0;a'
73967;2.0;d'
73968;18.0;fis''
73969;9.0;a'
73970;22.0;as''
73971;30.0;fis'''
73972;8.0;gis'
73973;28.0;e'''
73974;24.0;c'''
73975;18.0;fis''
73976;16.0;e''
73977;1.0;cis'
73978;32.0;gis'''
73979;24.0;c'''
73980;16.0;e''
73981;11.0;b'
73982;20.0;gis''
73983;28.0;e'''
73984;10.0;as'
73985;24.0;c'''
73986;1.0;cis'
73987;17.0;f''
73988;17.0;f''
73989;7.0;g'
73990;4.0;e'
73991;27.0;dis'''
73992;29.0;f'''
73993;31.0;g'''
73994;18.0;fis''
73995;20.0;gis''
73996;11.0;b'
73997;6.0;fis'
73998;25.0;cis'''
73999;14.0;d''
74000;11.0;b'
74001;24.0;c'''
74002;20.0;gis''
74003;8.0;gis'
74004;3.0;dis'
74005;29.0;f'''
74006;19.0;g''
74007;30.0;fis'''
74008;5.0;f'
74009;19.0;g''
74010;8.0;gis'
74011;5.0;f'
74012;20.0;gis''
74013;33.0;a'''
74014;33.0;a'''
74015;30.0;fis'''
74016;13.0;cis''
74017;33.0;a'''
74018;0.0;c'
74019;8.0;gis'
74020;29.0;f'''
74021;5.0;f'
74022;11.0;b'
74023;31.0;g'''
74024;12.0;c''
74025;8.0;gis'
74026;7.0;g'
74027;22.0;as''
74028;8.0;gis'
74029;5.0;f'
74030;22.0;as''
74031;26.0;d'''
74032;14.0;d''
74033;19.0;g''
74034;27.0;dis'''
74035;24.0;c'''
74036;29.0;f'''
74037;0.0;c'
74038;13.0;cis''
74039;28.0;e'''
74040;5.0;f'
74041;33.0;a'''
74042;6.0;fis'
74043;31.0;g'''
74044;8.0;gis'
74045;21.0;a''
74046;2.0;d'
74047;3.0;dis'
74048;8.0;gis'
74049;3.0;dis'
74050;19.0;g''
74051;1.0;cis'
74052;7.0;g'
74053;32.0;gis'''
74054;12.0;c''
74055;13.0;cis''
74056;28.0;e'''
74057;5.0;f'
74058;8.0;gis'
74059;31.0;g'''
74060;19.0;g''
74061;28.0;e'''
74062;31.0;g'''
74063;22.0;as''
74064;16.0;e''
74065;18.0;fis''
74066;29.0;f'''
74067;34.0;as'''
74068;9.0;a'
74069;23.0;b''
74070;12.0;c''
74071;2.0;d'
74072;23.0;b''
74073;1.0;cis'
74074;22.0;as''
74075;18.0;fis''
74076;22.0;as''
74077;28.0;e'''
74078;33.0;a'''
74079;17.0;f''
74080;26.0;d'''
74081;27.0;dis'''
74082;10.0;as'
74083;20.0;gis''
74084;8.0;gis'
74085;19.0;g''
74086;12.0;c''
74087;14.0;d''
74088;13.0;cis''
74089;21.0;a''
74090;9.0;a'
74091;4.0;e'
74092;30.0;fis'''
74093;18.0;fis''
74094;1.0;cis'
74095;14.0;d''
74096;5.0;f'
74097;30.0;fis'''
74098;8.0;gis'
74099;13.0;cis''
74100;26.0;d'''
74101;18.0;fis''
74102;15.0;dis''
74103;31.0;g'''
74104;28.0;e'''
74105;15.0;dis''
74106;11.0;b'
74107;3.0;dis'
74108;1.0;cis'
74109;15.0;dis''
74110;11.0;b'
74111;1.0;cis'
74112;18.0;fis''
74113;28.0;e'''
74114;1.0;cis'
74115;22.0;as''
74116;25.0;cis'''
74117;26.0;d'''
74118;7.0;g'
74119;9.0;a'
74120;9.0;a'
74121;21.0;a''
74122;11.0;b'
74123;7.0;g'
74124;10.0;as'
74125;8.0;gis'
74126;20.0;gis''
74127;32.0;gis'''
74128;6.0;fis'
74129;4.0;e'
74130;14.0;d''
74131;17.0;f''
74132;12.0;c''
74133;4.0;e'
74134;17.0;f''
74135;5.0;f'
74136;32.0;gis'''
74137;11.0;b'
74138;7.0;g'
74139;3.0;dis'
74140;16.0;e''
74141;18.0;fis''
74142;11.0;b'
74143;29.0;f'''
74144;16.0;e''
74145;0.0;c'
74146;26.0;d'''
74147;9.0;a'
74148;30.0;fis'''
74149;13.0;cis''
74150;13.0;cis''
74151;4.0;e'
74152;10.0;as'
74153;21.0;a''
74154;29.0;f'''
74155;23.0;b''
74156;34.0;as'''
74157;4.0;e'
74158;30.0;fis'''
74159;1.0;cis'
74160;29.0;f'''
74161;8.0;gis'
74162;5.0;f'
74163;3.0;dis'
74164;17.0;f''
74165;27.0;dis'''
74166;6.0;fis'
74167;8.0;gis'
74168;24.0;c'''
74169;14.0;d''
74170;0.0;c'
74171;5.0;f'
74172;32.0;gis'''
74173;28.0;e'''
74174;21.0;a''
74175;20.0;gis''
74176;2.0;d'
74177;0.0;c'
74178;14.0;d''
74179;2.0;d'
74180;13.0;cis''
74181;27.0;dis'''
74182;34.0;as'''
74183;15.0;dis''
74184;12.0;c''
74185;14.0;d''
74186;7.0;g'
74187;11.0;b'
74188;7.0;g'
74189;34.0;as'''
74190;18.0;fis''
74191;34.0;as'''
74192;28.0;e'''
74193;11.0;b'
74194;16.0;e''
74195;25.0;cis'''
74196;14.0;d''
74197;12.0;c''
74198;32.0;gis'''
74199;6.0;fis'
74200;20.0;gis''
74201;2.0;d'
74202;17.0;f''
74203;0.0;c'
74204;15.0;dis''
74205;32.0;gis'''
74206;14.0;d''
74207;32.0;gis'''
74208;14.0;d''
74209;19.0;g''
74210;1.0;cis'
74211;4.0;e'
74212;8.0;gis'
74213;23.0;b''
74214;5.0;f'
74215;32.0;gis'''
74216;23.0;b''
74217;17.0;f''
74218;34.0;as'''
74219;13.0;cis''
74220;12.0;c''
74221;22.0;as''
74222;14.0;d''
74223;5.0;f'
74224;23.0;b''
74225;0.0;c'
74226;22.0;as''
74227;13.0;cis''
74228;9.0;a'
74229;5.0;f'
74230;15.0;dis''
74231;17.0;f''
74232;9.0;a'
74233;22.0;as''
74234;22.0;as''
74235;25.0;cis'''
74236;17.0;f''
74237;3.0;dis'
74238;1.0;cis'
74239;0.0;c'
74240;24.0;c'''
74241;2.0;d'
74242;4.0;e'
74243;2.0;d'
74244;4.0;e'
74245;22.0;as''
74246;0.0;c'
74247;17.0;f''
74248;13.0;cis''
74249;5.0;f'
74250;7.0;g'
74251;21.0;a''
74252;13.0;cis''
74253;28.0;e'''
74254;23.0;b''
74255;10.0;as'
74256;13.0;cis''
74257;34.0;as'''
74258;2.0;d'
74259;31.0;g'''
74260;26.0;d'''
74261;25.0;cis'''
74262;17.0;f''
74263;33.0;a'''
74264;19.0;g''
74265;7.0;g'
74266;7.0;g'
74267;8.0;gis'
74268;13.0;cis''
74269;13.0;cis''
74270;20.0;gis''
74271;11.0;b'
74272;26.0;d'''
74273;2.0;d'
74274;23.0;b''
74275;7.0;g'
74276;22.0;as''
74277;10.0;as'
74278;1.0;cis'
74279;14.0;d''
74280;22.0;as''
74281;9.0;a'
74282;9.0;a'
74283;16.0;e''
74284;7.0;g'
74285;17.0;f''
74286;34.0;as'''
74287;13.0;cis''
74288;5.0;f'
74289;28.0;e'''
74290;9.0;a'
74291;9.0;a'
74292;11.0;b'
74293;29.0;f'''
74294;11.0;b'
74295;14.0;d''
74296;12.0;c''
74297;28.0;e'''
74298;20.0;gis''
74299;16.0;e''
74300;20.0;gis''
74301;32.0;gis'''
74302;0.0;c'
74303;32.0;gis'''
74304;0.0;c'
74305;19.0;g''
74306;0.0;c'
74307;29.0;f'''
74308;15.0;dis''
74309;25.0;cis'''
74310;13.0;cis''
74311;31.0;g'''
74312;20.0;gis''
74313;12.0;c''
74314;29.0;f'''
74315;21.0;a''
74316;21.0;a''
74317;18.0;fis''
74318;24.0;c'''
74319;25.0;cis'''
74320;22.0;as''
74321;1.0;cis'
74322;31.0;g'''
74323;12.0;c''
74324;10.0;as'
74325;14.0;d''
74326;30.0;fis'''
74327;33.0;a'''
74328;31.0;g'''
74329;25.0;cis'''
74330;14.0;d''
74331;17.0;f''
74332;28.0;e'''
74333;19.0;g''
74334;15.0;dis''
74335;22.0;as''
74336;29.0;f'''
74337;27.0;dis'''
74338;24.0;c'''
74339;9.0;a'
74340;12.0;c''
74341;2.0;d'
74342;4.0;e'
74343;7.0;g'
74344;1.0;cis'
74345;11.0;b'
74346;24.0;c'''
74347;21.0;a''
74348;33.0;a'''
74349;4.0;e'
74350;12.0;c''
74351;13.0;cis''
74352;4.0;e'
74353;18.0;fis''
74354;26.0;d'''
74355;4.0;e'
74356;0.0;c'
74357;34.0;as'''
74358;31.0;g'''
74359;2.0;d'
74360;21.0;a''
74361;11.0;b'
74362;27.0;dis'''
74363;31.0;g'''
74364;3.0;dis'
74365;22.0;as''
74366;0.0;c'
74367;13.0;cis''
74368;10.0;as'
74369;0.0;c'
74370;28.0;e'''
74371;24.0;c'''
74372;33.0;a'''
74373;14.0;d''
74374;27.0;dis'''
74375;19.0;g''
74376;7.0;g'
74377;15.0;dis''
74378;34.0;as'''
74379;2.0;d'
74380;34.0;as'''
74381;16.0;e''
74382;7.0;g'
74383;9.0;a'
74384;21.0;a''
74385;20.0;gis''
74386;3.0;dis'
74387;21.0;a''
74388;15.0;dis''
74389;9.0;a'
74390;21.0;a''
74391;30.0;fis'''
74392;31.0;g'''
74393;15.0;dis''
74394;15.0;dis''
74395;10.0;as'
74396;12.0;c''
74397;1.0;cis'
74398;26.0;d'''
74399;11.0;b'
74400;27.0;dis'''
74401;23.0;b''
74402;17.0;f''
74403;33.0;a'''
74404;14.0;d''
74405;18.0;fis''
74406;7.0;g'
74407;29.0;f'''
74408;1.0;cis'
74409;7.0;g'
74410;34.0;as'''
74411;23.0;b''
74412;13.0;cis''
74413;21.0;a''
74414;10.0;as'
74415;4.0;e'
74416;10.0;as'
74417;15.0;dis''
74418;15.0;dis''
74419;28.0;e'''
74420;28.0;e'''
74421;1.0;cis'
74422;11.0;b'
74423;0.0;c'
74424;22.0;as''
74425;23.0;b''
74426;34.0;as'''
74427;16.0;e''
74428;20.0;gis''
74429;28.0;e'''
74430;22.0;as''
74431;25.0;cis'''
74432;14.0;d''
74433;7.0;g'
74434;15.0;dis''
74435;24.0;c'''
74436;33.0;a'''
74437;23.0;b''
74438;10.0;as'
74439;13.0;cis''
74440;13.0;cis''
74441;15.0;dis''
74442;25.0;cis'''
74443;5.0;f'
74444;10.0;as'
74445;20.0;gis''
74446;13.0;cis''
74447;27.0;dis'''
74448;27.0;dis'''
74449;12.0;c''
74450;21.0;a''
74451;32.0;gis'''
74452;26.0;d'''
74453;16.0;e''
74454;3.0;dis'
74455;10.0;as'
74456;15.0;dis''
74457;10.0;as'
74458;15.0;dis''
74459;18.0;fis''
74460;34.0;as'''
74461;14.0;d''
74462;9.0;a'
74463;0.0;c'
74464;31.0;g'''
74465;19.0;g''
74466;24.0;c'''
74467;31.0;g'''
74468;25.0;cis'''
74469;26.0;d'''
74470;19.0;g''
74471;21.0;a''
74472;21.0;a''
74473;15.0;dis''
74474;24.0;c'''
74475;11.0;b'
74476;19.0;g''
74477;9.0;a'
74478;32.0;gis'''
74479;26.0;d'''
74480;23.0;b''
74481;27.0;dis'''
74482;13.0;cis''
74483;14.0;d''
74484;6.0;fis'
74485;15.0;dis''
74486;32.0;gis'''
74487;27.0;dis'''
74488;0.0;c'
74489;17.0;f''
74490;28.0;e'''
74491;24.0;c'''
74492;0.0;c'
74493;17.0;f''
74494;8.0;gis'
74495;23.0;b''
74496;34.0;as'''
74497;16.0;e''
74498;24.0;c'''
74499;10.0;as'
74500;2.0;d'
74501;17.0;f''
74502;6.0;fis'
74503;9.0;a'
74504;18.0;fis''
74505;22.0;as''
74506;25.0;cis'''
74507;30.0;fis'''
74508;23.0;b''
74509;24.0;c'''
74510;6.0;fis'
74511;32.0;gis'''
74512;11.0;b'
74513;21.0;a''
74514;21.0;a''
74515;31.0;g'''
74516;23.0;b''
74517;27.0;dis'''
74518;30.0;fis'''
74519;25.0;cis'''
74520;17.0;f''
74521;22.0;as''
74522;30.0;fis'''
74523;1.0;cis'
74524;33.0;a'''
74525;7.0;g'
74526;23.0;b''
74527;4.0;e'
74528;33.0;a'''
74529;27.0;dis'''
74530;31.0;g'''
74531;30.0;fis'''
74532;29.0;f'''
74533;21.0;a''
74534;3.0;dis'
74535;6.0;fis'
74536;3.0;dis'
74537;2.0;d'
74538;27.0;dis'''
74539;10.0;as'
74540;2.0;d'
74541;20.0;gis''
74542;5.0;f'
74543;6.0;fis'
74544;16.0;e''
74545;22.0;as''
74546;18.0;fis''
74547;30.0;fis'''
74548;27.0;dis'''
74549;28.0;e'''
74550;13.0;cis''
74551;22.0;as''
74552;8.0;gis'
74553;12.0;c''
74554;13.0;cis''
74555;5.0;f'
74556;32.0;gis'''
74557;25.0;cis'''
74558;30.0;fis'''
74559;17.0;f''
74560;0.0;c'
74561;13.0;cis''
74562;8.0;gis'
74563;10.0;as'
74564;6.0;fis'
74565;12.0;c''
74566;3.0;dis'
74567;28.0;e'''
74568;6.0;fis'
74569;4.0;e'
74570;19.0;g''
74571;26.0;d'''
74572;24.0;c'''
74573;19.0;g''
74574;30.0;fis'''
74575;22.0;as''
74576;19.0;g''
74577;30.0;fis'''
74578;29.0;f'''
74579;28.0;e'''
74580;21.0;a''
74581;1.0;cis'
74582;13.0;cis''
74583;2.0;d'
74584;10.0;as'
74585;25.0;cis'''
74586;23.0;b''
74587;1.0;cis'
74588;16.0;e''
74589;21.0;a''
74590;13.0;cis''
74591;20.0;gis''
74592;28.0;e'''
74593;17.0;f''
74594;28.0;e'''
74595;26.0;d'''
74596;25.0;cis'''
74597;6.0;fis'
74598;10.0;as'
74599;3.0;dis'
74600;31.0;g'''
74601;16.0;e''
74602;27.0;dis'''
74603;29.0;f'''
74604;18.0;fis''
74605;6.0;fis'
74606;15.0;dis''
74607;19.0;g''
74608;26.0;d'''
74609;3.0;dis'
74610;6.0;fis'
74611;30.0;fis'''
74612;27.0;dis'''
74613;5.0;f'
74614;31.0;g'''
74615;9.0;a'
74616;10.0;as'
74617;14.0;d''
74618;19.0;g''
74619;12.0;c''
74620;13.0;cis''
74621;24.0;c'''
74622;13.0;cis''
74623;1.0;cis'
74624;0.0;c'
74625;13.0;cis''
74626;32.0;gis'''
74627;31.0;g'''
74628;10.0;as'
74629;29.0;f'''
74630;19.0;g''
74631;25.0;cis'''
74632;33.0;a'''
74633;14.0;d''
74634;23.0;b''
74635;22.0;as''
74636;19.0;g''
74637;11.0;b'
74638;34.0;as'''
74639;3.0;dis'
74640;2.0;d'
74641;32.0;gis'''
74642;33.0;a'''
74643;29.0;f'''
74644;2.0;d'
74645;27.0;dis'''
74646;26.0;d'''
74647;27.0;dis'''
74648;6.0;fis'
74649;16.0;e''
74650;22.0;as''
74651;4.0;e'
74652;3.0;dis'
74653;29.0;f'''
74654;28.0;e'''
74655;10.0;as'
74656;6.0;fis'
74657;25.0;cis'''
74658;34.0;as'''
74659;21.0;a''
74660;33.0;a'''
74661;27.0;dis'''
74662;16.0;e''
74663;10.0;as'
74664;33.0;a'''
74665;14.0;d''
74666;10.0;as'
74667;11.0;b'
74668;22.0;as''
74669;19.0;g''
74670;33.0;a'''
74671;23.0;b''
74672;31.0;g'''
74673;5.0;f'
74674;5.0;f'
74675;31.0;g'''
74676;31.0;g'''
74677;33.0;a'''
74678;18.0;fis''
74679;6.0;fis'
74680;2.0;d'
74681;18.0;fis''
74682;24.0;c'''
74683;21.0;a''
74684;32.0;gis'''
74685;29.0;f'''
74686;3.0;dis'
74687;3.0;dis'
74688;27.0;dis'''
74689;17.0;f''
74690;24.0;c'''
74691;28.0;e'''
74692;6.0;fis'
74693;14.0;d''
74694;2.0;d'
74695;7.0;g'
74696;14.0;d''
74697;15.0;dis''
74698;20.0;gis''
74699;15.0;dis''
74700;14.0;d''
74701;28.0;e'''
74702;25.0;cis'''
74703;16.0;e''
74704;6.0;fis'
74705;26.0;d'''
74706;33.0;a'''
74707;27.0;dis'''
74708;2.0;d'
74709;20.0;gis''
74710;23.0;b''
74711;25.0;cis'''
74712;16.0;e''
74713;16.0;e''
74714;25.0;cis'''
74715;15.0;dis''
74716;30.0;fis'''
74717;20.0;gis''
74718;22.0;as''
74719;30.0;fis'''
74720;7.0;g'
74721;5.0;f'
74722;21.0;a''
74723;19.0;g''
74724;15.0;dis''
74725;2.0;d'
74726;21.0;a''
74727;3.0;dis'
74728;5.0;f'
74729;20.0;gis''
74730;3.0;dis'
74731;3.0;dis'
74732;8.0;gis'
74733;28.0;e'''
74734;25.0;cis'''
74735;31.0;g'''
74736;27.0;dis'''
74737;32.0;gis'''
74738;17.0;f''
74739;11.0;b'
74740;11.0;b'
74741;12.0;c''
74742;31.0;g'''
74743;34.0;as'''
74744;7.0;g'
74745;23.0;b''
74746;10.0;as'
74747;4.0;e'
74748;9.0;a'
74749;27.0;dis'''
74750;8.0;gis'
74751;16.0;e''
74752;31.0;g'''
74753;0.0;c'
74754;18.0;fis''
74755;18.0;fis''
74756;25.0;cis'''
74757;13.0;cis''
74758;15.0;dis''
74759;29.0;f'''
74760;20.0;gis''
74761;7.0;g'
74762;32.0;gis'''
74763;0.0;c'
74764;26.0;d'''
74765;2.0;d'
74766;31.0;g'''
74767;25.0;cis'''
74768;19.0;g''
74769;30.0;fis'''
74770;13.0;cis''
74771;23.0;b''
74772;25.0;cis'''
74773;6.0;fis'
74774;29.0;f'''
74775;27.0;dis'''
74776;17.0;f''
74777;33.0;a'''
74778;10.0;as'
74779;1.0;cis'
74780;19.0;g''
74781;11.0;b'
74782;20.0;gis''
74783;7.0;g'
74784;22.0;as''
74785;7.0;g'
74786;4.0;e'
74787;10.0;as'
74788;25.0;cis'''
74789;29.0;f'''
74790;33.0;a'''
74791;32.0;gis'''
74792;10.0;as'
74793;23.0;b''
74794;22.0;as''
74795;6.0;fis'
74796;1.0;cis'
74797;12.0;c''
74798;33.0;a'''
74799;11.0;b'
74800;23.0;b''
74801;13.0;cis''
74802;3.0;dis'
74803;31.0;g'''
74804;2.0;d'
74805;26.0;d'''
74806;3.0;dis'
74807;21.0;a''
74808;4.0;e'
74809;4.0;e'
74810;18.0;fis''
74811;33.0;a'''
74812;18.0;fis''
74813;14.0;d''
74814;14.0;d''
74815;2.0;d'
74816;17.0;f''
74817;1.0;cis'
74818;26.0;d'''
74819;1.0;cis'
74820;3.0;dis'
74821;19.0;g''
74822;16.0;e''
74823;27.0;dis'''
74824;24.0;c'''
74825;1.0;cis'
74826;19.0;g''
74827;33.0;a'''
74828;21.0;a''
74829;24.0;c'''
74830;7.0;g'
74831;5.0;f'
74832;17.0;f''
74833;22.0;as''
74834;7.0;g'
74835;16.0;e''
74836;25.0;cis'''
74837;16.0;e''
74838;10.0;as'
74839;25.0;cis'''
74840;15.0;dis''
74841;0.0;c'
74842;14.0;d''
74843;16.0;e''
74844;12.0;c''
74845;29.0;f'''
74846;23.0;b''
74847;10.0;as'
74848;12.0;c''
74849;13.0;cis''
74850;2.0;d'
74851;32.0;gis'''
74852;26.0;d'''
74853;9.0;a'
74854;27.0;dis'''
74855;29.0;f'''
74856;28.0;e'''
74857;5.0;f'
74858;26.0;d'''
74859;1.0;cis'
74860;30.0;fis'''
74861;23.0;b''
74862;25.0;cis'''
74863;15.0;dis''
74864;4.0;e'
74865;22.0;as''
74866;12.0;c''
74867;21.0;a''
74868;21.0;a''
74869;18.0;fis''
74870;12.0;c''
74871;31.0;g'''
74872;9.0;a'
74873;17.0;f''
74874;0.0;c'
74875;34.0;as'''
74876;9.0;a'
74877;21.0;a''
74878;6.0;fis'
74879;33.0;a'''
74880;22.0;as''
74881;17.0;f''
74882;14.0;d''
74883;28.0;e'''
74884;32.0;gis'''
74885;33.0;a'''
74886;12.0;c''
74887;0.0;c'
74888;19.0;g''
74889;7.0;g'
74890;1.0;cis'
74891;2.0;d'
74892;15.0;dis''
74893;31.0;g'''
74894;25.0;cis'''
74895;18.0;fis''
74896;27.0;dis'''
74897;7.0;g'
74898;28.0;e'''
74899;34.0;as'''
74900;6.0;fis'
74901;13.0;cis''
74902;13.0;cis''
74903;18.0;fis''
74904;16.0;e''
74905;19.0;g''
74906;17.0;f''
74907;1.0;cis'
74908;14.0;d''
74909;27.0;dis'''
74910;15.0;dis''
74911;6.0;fis'
74912;10.0;as'
74913;12.0;c''
74914;14.0;d''
74915;15.0;dis''
74916;15.0;dis''
74917;12.0;c''
74918;29.0;f'''
74919;16.0;e''
74920;23.0;b''
74921;13.0;cis''
74922;22.0;as''
74923;34.0;as'''
74924;4.0;e'
74925;16.0;e''
74926;5.0;f'
74927;3.0;dis'
74928;18.0;fis''
74929;17.0;f''
74930;5.0;f'
74931;4.0;e'
74932;15.0;dis''
74933;27.0;dis'''
74934;19.0;g''
74935;0.0;c'
74936;21.0;a''
74937;27.0;dis'''
74938;10.0;as'
74939;33.0;a'''
74940;25.0;cis'''
74941;23.0;b''
74942;8.0;gis'
74943;4.0;e'
74944;24.0;c'''
74945;16.0;e''
74946;2.0;d'
74947;11.0;b'
74948;6.0;fis'
74949;19.0;g''
74950;19.0;g''
